ID,Date,SCORE,ForwardHead,LeftArmFallForward,RightArmFallForward,LeftShoulderElevation,RightShoulderElevation,ExcessiveForwardLean,LeftAsymmetricalWeightShift,RightAsymmetricalWeightShift,LeftKneeMovesInward,RightKneeMovesInward,LeftKneeMovesOutward,RightKneeMovesOutward,LeftHeelRises,RightHeelRises
7283652d-a7ff-4f02-889a-a4d1bde8cd87.Kinect,10/26/2018,0.7421988542204079,1.0760438229049236,1.504084641241718,1.4911562962533116,0.017889257337263095,-0.001463763269678222,-0.006857531785054605,-0.00551894047227604,-0.013632631041860074,0.0037260454549480314,-0.0012794142791803123,-0.008461817744997671,-0.018124854607461133,0.004706660603333488,0.006783746902078335
53fa6c2e-f0c5-4e28-8b72-1ad82a23b36b.Kinect,10/18/2018,0.6444899886830241,1.1424017204698007,0.895764127760517,0.7965492101518515,0.37238718536664633,1.1592057715995239,-0.004098777006622314,0.00762117990013051,0.07815169975627247,0.004467837767160919,0.03766998433171119,0.004918210817137109,0.0005407008733177705,0.0021943085243617383,0.0031841646989530887
6d613abb-9b62-4c9e-bd39-60c208491efd.Kinect,9/19/2018,0.8618724943274773,0.0048016899272165054,0.164583056153587,-0.017302046202608314,0.13978227120198122,1.057288646095399,0.008533921560612641,0.01687384615954032,0.006722596235255107,0.010159058082863782,-0.0021044838311829388,-0.014918687883822779,0.019807321542801765,0.001938535506872764,-0.0013534159880554655
a2239738-c309-4f44-99cb-65bb8250cf0d.Kinect,6/8/2018,0.1533280876270007,0.1401255644519046,1.1446824430283786,1.1149419800220337,1.4868237919364349,0.018278100722029823,1.3534891990417888,1.3258643955956082,1.052159478140589,0.007442649069715247,-0.012079705813247653,0.10963893360249306,0.04841332588029394,-0.002440530923927349,-0.0004635901407123848
47eed08f-b19a-4a4a-9904-eb8aadf3a560.Kinect,9/26/2018,0.8855811588068417,-0.0023728210076211374,0.1543091882362371,0.3102686082892347,0.01456682436322626,0.02043821392467525,0.012474236374617505,0.013628865872979802,-0.007062085379751322,-0.013077647106513266,0.33247260595524386,-0.0006884622162217062,-0.010646478837459514,0.034559277433005034,-0.003706709151990389
fb386e84-2958-4ef8-9a7f-4fb9d05db5df.Kinect,8/29/2018,0.6571454734945072,0.7150861323586919,1.3242476554806086,1.4153248954067157,0.9415179993647836,1.0601910585696923,0.00519234786781,-0.005621041110357604,0.0005249780172163305,0.017955291412742474,0.08158312374254052,0.010389855083021211,-0.007957313980376702,0.0010865890501251486,0.008775993172991168
47eed08f-b19a-4a4a-9904-eb8aadf3a560.Kinect,9/26/2018,0.8800622241143636,-0.004393884484841875,0.17746304070872948,0.3237214554033419,-0.008142571017130899,0.027727607105849747,0.006348759326165924,0.00947610094954453,0.002796099312584046,-0.0004561596390116234,0.32442951964348987,0.005228942857123816,0.007715060688270337,0.041465926249137086,-0.003429310965754613
ea69d74d-0ce8-4f6c-bcb2-44e60caeb5ed.Kinect,6/5/2018,0.7302419822482582,0.03422963461198358,0.9791506301811109,0.5289511685995707,0.3854021762718032,1.1409064418045243,0.002419903683431802,0.0014139733451841233,0.1454627333979018,-0.0044885135887302,0.09313284289239718,0.11737153954084759,0.008829349594980659,-0.004534158349522642,0.0056090122814431344
eabab604-a6cc-448a-acf9-85d903b8a0c5.Kinect,10/4/2018,0.5902125837517443,0.868109255980442,1.4952407303181765,1.4487196775275304,0.36318974045728675,0.5695979961689956,0.005994587863606615,-0.0013754798855076297,-0.0001848800929259611,0.001160181790609351,0.5697969937290522,0.00672711033806221,-0.00964864769206791,-0.00798924155750801,0.009509096062781539
c4327efb-d860-4886-a072-058e993541ed.Kinect,9/11/2018,0.6142541300399446,0.7864512418652007,1.501181993217641,1.486628625202016,0.05891044578209494,0.5276899241889589,0.23380270513465712,0.008012646101160618,0.00020798943185040752,-0.0017344713859606484,-0.0028138939757458236,0.017519107687741408,-0.005022092920286232,0.18710873562738414,0.004273154812795062
